,target,Tweets
2360,4,"@kameelahwrites phew! all that hair, gyal! "
2361,4,keepin it real.  
2362,4,&lt;------ Branded 
2363,4,"I'm adding my fellow PFers.  Nice to see so many of us here, too! "
2364,4,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. 
2365,4,@momentbymoment1 - I'm sure you and your site will! 
2366,4,@JonathanRKnight Good luck with the cruise!! Your gonna need it! 
2367,4,"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!"
2368,4,"@milagro88 Hi there, Cel.  How are you doing today?"
2369,4,"@Chubbx Goooooood morning, Chubbx  how are you today?"
2370,4,@BrittyDS Don't blame me.  I just like good things. ;)
2371,4,@darkknight808 okay! I think little oven again on wednesday!  7-9pm?
2372,4,@LoriGama that's most excellent  lotsa people loving you hehe *Winks*
2373,4,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it "
2374,4,"amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that."
2375,4,is now using windows and tweetdeck... temporarily... 
2376,4,I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/
2377,4,"@robgokeemusic I know - I should have made some, taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray "
2378,4,@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want 
2379,4,@mars2thestars here it is  http://tinyurl.com/hecklerxyz
2380,4,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad 
2381,4,Your Following for a Reason.....  www.facesbyrozzj.com
2382,4,"I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. "
2383,4,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! "
2384,4,I have a new background  It didn't exactly work how I wanted but I was bored with the old one.
2385,4,If you are at #Paragon please vote my work!  LOL
2386,4,@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! 
2387,4,@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? 
2388,4,@TheRudeTypist Need an invite to hunch? 
2389,4,@JonathanRKnight Thought you were a Mac 
2390,4,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. 
2391,4,"Finally made my map of Panama. &quot;What's a Panama, is that like an animal?&quot; Haha love my friends "
2392,4,@ManyaS 
2393,4,@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! 
2394,4,Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol 
2395,4,"will be part of my friend's wedding entourage. In Tagalog, abay sa kasal. I'll be carrying the veil. Thanks, Mau. "
2396,4,"@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... "
2397,4,@dfizzy Hey There ! How are you today? 
2398,4,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty "
2399,4,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up 
2400,4,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; 
2401,4,Megan is hanging out 
2402,4,Going to bed and then up early to prep for an interview in Cleveland tomorrow 
2403,4,A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs
2404,4,That was sick. Soma rocks. 
2405,4,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..
2406,4,@victoriaerin HEYYYYYYYYYYY YOU 
2407,4,"Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter, facebook, and myspace "
2408,4,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?
2409,4,on my psp browser for the first time in over a year 
2410,4,@aparajuli good luck to you 
2411,4,Is glad the Angels won their first game of the season. 
2412,4,@misstoriblack I have absolutely no doubt that I will!  here's to your continued success 
2413,4,Another day in the office... 2 days to go.  http://twitpic.com/2y2y1
2414,4,@mattimassacre nice  yeah so wish I could afford those things
2415,4,@loic I want to see that too! But it'll take so long to get 800 friends.. 
2416,4,Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. 
2417,4,"@levimorales glad you liked! That Henry Ford had a good idea every now and then, didn't he? "
2418,4,Studying with friends!  that's my update
2419,4,@piercethevic im glad everythings going good for you guys 
2420,4,"@JonathanRKnight Don't worry about it, we are just happy to have you on here! "
2421,4,"@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US, I might do JAC. My tita can be slow. "
2422,4,@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? 
2423,4,ty  @GR8FL - soon I upload too  Emmylou Harris ï¿½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc
2424,4,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek 
2425,4,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! 
2426,4,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. "
2427,4,@nerdist  That photo IS Vegas 
2428,4,@elissakim  yeah!  opening day too!
2429,4,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! 
2430,4,@fmsQuatro the A's are my AL team 
2431,4,had a really good day    off to do some shoppping
2432,4,@kamy775 ok..I did it...hope it works now 
2433,4,@amp451 good night  sweet dreamz
2434,4,@i140 I hope that Scentsational doesn't get dissed 
2435,4,will invite people to twitter. 
2436,4,@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news 
2437,4,@cookrn woohoo!  yeah that day i was rockin it hard core  
2438,4,"@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  "
2439,4,@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah 
2440,4,"If I can make it to bed without running into a wall or tripping over my own feet, that is. Heh. "
2441,4,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result "
2442,4,@larryczerwonka Exactly!! 
2443,4,i wonder how long i can stay up until i pass out and wake up again at 6 
2444,4,@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! 
2445,4,@Jonathanrknight so good knight and sleep well.  I know I will now!! 
2446,4,exhausted! but glad i got to see UNC become national champs!  
2447,4,Centrelink wasnt as bad as I thought it was going to be !!!! 
2448,4,@davesjessica wouldn't want you any other way! 
2449,4,Is hella excited cuz the Italian is here 
2450,4,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram "
2451,4,"It was quick, but exhausting. 1 day @ a time "
2452,4,Jasmine and Bohdi are here for the holidays!! 
2453,4,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?
2454,4,going outside to jump on my trampoine  WOOOT!
2455,4,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates 
2456,4,"@HuntersMama1985 LOL, I was thinking the same thing "
2457,4,"@JonathanRKnight Don't feel pressured, none of us EXPECT a reply back, we're just happy to be able to listen to you talk  "
2458,4,@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! 
2459,4,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...
2460,4,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?"
2461,4,"i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming "
2462,4,"@ma_shinka go on, Mary's listening "
2463,4,@TheAshBall 
2464,4,nodame cantabile is &lt;3. I think I'm falling in love with classical music. 
2465,4,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep."
2466,4,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. 
2467,4,"new jersey, here i come "
2468,4,on facebook 
2469,4,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that."
2470,4,@Croconaw goodnight 
2471,4,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! "
2472,4,just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!
2473,4,BOOM BOOM POW-oops 
2474,4,The Super Red Diva !!!  Stupid University 
2475,4,This latest episode of NewNowNext is like full of awesome! 
2476,4,"When you just want things to end, remember to have faith because one day, it's all going to be alright "
2477,4,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!
2478,4,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. 
2479,4,"@tothepc Did you check out http://www.weboword.com We aren't a dictionary, but we are all about Visual Vocabulary!  Come have fun."
2480,4,Artistic affirmation from a drunk lady was kinda just what I needed! 
2481,4,@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow 
2482,4,"A je kakï¿½en rip od Trenutek resnice? Link, link, link "
2483,4,Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry 
2484,4,tweeting from my brand new Sony PSP... just because I CAN!!  
2485,4,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
2486,4,"well tweeps, im off, i gotta have a shower then go get a haircut. good bye everyone "
2487,4,@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! 
2488,4,@danielc Sorry it wasn't Wrath of Khan.  But we made do. 
2489,4,"juggernaut, dr. doom, magneto, &amp; xavier!  ahahah today was a good day n__n"
2490,4,@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then 
2491,4, aww dont make me blush!
2492,4,trying to figure this thing out 
2493,4,watching &quot;The Princess Bride&quot; I want a Wesley!!! 
2494,4,@lisaholmes you can buy my fiances duplex in Terwillegar 
2495,4,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!
2496,4,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx
2497,4,@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao
2498,4,@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys 
2499,4,"Denise, I love you. "
2500,4,"Happy Morning, la toat? lumea!  "
2501,4,@CTesdahl well you can always digg or stumble...both have aided me greatly in wasting countless hours of my life 
2502,4,vote for @xxStephy http://www.tripcentral.ca/PHP/funny/index.php?action=playVideo&amp;videoID=89 !  yayyy
2503,4,"Played @ gpokr.com, busted some n00b arses  waiting for pokerstars freeroll to begin and having coffeeeeeee!!!"
2504,4,@XPhile1908 &quot;convenience&quot; of the remedy &lt;---That's just cuz you are a doc!  #24
2505,4,Karaoke with XT on Wed and drum lessons on Thursday!!! What a week... I'll work somewhere in there 
2506,4,@pepstein Type it on the blog post and print it 
2507,4,@fachatc  Obi und Hornbach. #Baumarkt (via twitter.com): @fachatc  Obi und Hornbach. #Baumarkt http://tiny.. http://tinyurl.com/d9wnza
2508,4,"@honey_honeybun Aw, thanks...let's hope so! I am more worried about Geoff's teeth! Hope you are having a good day, H or HB. "
2509,4,Watching Keith Olbermann(late late rerun) then it's on to The Daily Show which is having Michael J. Fox on as guest. My high school crush 
2510,4,@imagejennation @whitrt we found a great Chinese place to hang out at 
2511,4,"@esotericsean heh, thanks for advertising my skills "
2512,4,@pmeanwellralph not at ALL.  I was SO offline from here for about 6 wks with my PACKING and then MOVING to #Vegas. 
2513,4,@aaminahh I'm excited about the books you received too! 
2514,4,@DonnieWahlberg 8 more days Wahlberg.. .then it's YOU and ME !!    Finally!!!
